trno,dbh,cl,dead,ht,bal,ba,tph,spp,ccfl,standid,plotid,nsnag
10, 18.0051880, 9.6243557,0,22.527012,40.3173697,62.827606, 3897.2661,DF,186.207400, 23, 1,12
11, 10.3491246, 6.1241696,0,15.179040,59.6341687,62.827606, 3897.2661,DF,317.815600, 23, 1,12
12, 13.1427940, 6.3843713,0,17.184200,55.8244618,62.827606, 3897.2661,DF,288.834100, 23, 1,12
13, 11.2553722, 2.8086808,0,12.242106,54.8924236,62.827606, 3897.2661,DF,280.616300, 23, 1,12
14, 17.4611447, 9.3573691,0,21.518929,37.6544000,62.827606, 3897.2661,DF,170.929700, 23, 1,12
15, 17.7875133, 6.3708686,0,17.783068,47.3689597,62.827606, 3897.2661,DF,231.324900, 23, 1,12
16, 13.7600588, 4.5155907,0,16.117364,49.9062693,62.827606, 3897.2661,DF,247.588800, 23, 1,12
17, 12.8888109, 4.9616898,0,13.002125,47.3689597,62.827606, 3897.2661,DF,231.324900, 23, 1,12
18, 18.9121065, 5.1749310,0,19.124048,53.8935718,62.827606, 3897.2661,DF,274.531700, 23, 1,12
19, 16.5897113, 3.9732021,0,14.884006,53.8935718,62.827606, 3897.2661,DF,274.531700, 23, 1,12
20, 15.7918246, 5.8444912,0,18.020730,53.8935718,62.827606, 3897.2661,DF,274.531700, 23, 1,12
21, 16.5897113, 5.1262910,0,18.086046,53.8935718,62.827606, 3897.2661,DF,274.531700, 23, 1,12
22, 14.6667333, 4.7208521,0,18.111018,53.8935718,62.827606, 3897.2661,DF,274.531700, 23, 1,12
 1, 29.7195106, 7.3550953,0,23.202473,14.6944000,62.827606, 3897.2661,DF, 51.856020, 23, 2,12
 2, 19.8191775, 7.2085992,0,18.179793,33.9808000,62.827606, 3897.2661,DF,150.012600, 23, 2,12
 3, 20.8350515,10.2587725,0,21.822211,11.0208000,62.827606, 3897.2661,DF, 35.775940, 23, 2,12
 4, 34.2970459,16.1677502,0,30.242433, 7.3472000,62.827606, 3897.2661,DF, 20.266940, 23, 2,12
 5, 36.5064962,13.6867880,0,28.242320,12.8576000,62.827606, 3897.2661,DF, 44.432900, 23, 2,12
 6, 32.5507944,11.9830383,0,25.890419,10.1024000,62.827606, 3897.2661,DF, 31.471520, 23, 2,12
 8, 33.1666312,12.5871366,0,23.947938,11.9392000,62.827606, 3897.2661,DF, 40.096330, 23, 2,12
 9, 21.9595126, 9.5028319,0,21.392592,32.1440000,62.827606, 3897.2661,DF,139.081800, 23, 2,12
10, 22.5389775, 8.7267501,0,21.732920,28.4704000,62.827606, 3897.2661,DF,119.429900, 23, 2,12
11, 18.0049721, 5.5165874,0,18.521678,45.1588071,62.827606, 3897.2661,DF,216.122100, 23, 2,12
12, 11.1110002, 3.0620056,0,12.022092,55.8244618,62.827606, 3897.2661,DF,288.834100, 23, 2,12
13, 13.4320640, 4.0482225,0,14.725866,59.0660235,62.827606, 3897.2661,DF,313.529500, 23, 2,12
14, 11.1457306, 4.6428050,0,10.544023,59.0660235,62.827606, 3897.2661,DF,313.529500, 23, 2,12
15, 16.2265897, 7.5524319,0,14.429491,59.0660235,62.827606, 3897.2661,DF,313.529500, 23, 2,12
17,  6.4299751, 1.2137206,0, 6.766984,59.0660235,62.827606, 3897.2661,DF,313.529500, 23, 2,12
 1, 23.4833045,10.2871920,0,18.052103,27.5520000,62.827606, 3897.2661,DF,114.180700, 23, 4,12
 2,149.6626893,28.6564243,0,44.588765,16.5312000,62.827606, 3897.2661,DF, 61.089820, 23, 4,12
 3, 27.4671428,22.5100805,0,27.596638,15.6128000,62.827606, 3897.2661,DF, 56.422840, 23, 4,12
 4, 28.7415559,10.4092949,0,19.416187, 9.1840000,62.827606, 3897.2661,DF, 27.244200, 23, 4,12
 5, 34.3598594,12.2702635,0,23.887548,20.2048000,62.827606, 3897.2661,DF, 78.546200, 23, 4,12
 6, 25.7317414, 9.8147337,0,21.762720,30.3072000,62.827606, 3897.2661,DF,130.087800, 23, 4,12
 7, 22.3589044, 8.9646587,0,19.482316,51.1182818,62.827606, 3897.2661,DF,256.490300, 23, 4,12
 8, 15.5735984, 9.1905094,0,15.544849,51.1182818,62.827606, 3897.2661,DF,256.490300, 23, 4,12
10, 19.3116000, 6.8758643,1,15.971520,51.1182818,62.827606, 3897.2661,DF,256.490300, 23, 4,12
13,  6.0655550, 2.7736800,0, 6.126480,51.1182818,62.827606, 3897.2661,DF,256.490300, 23, 4,12
16,  7.5894868, 3.5033133,0,10.755011,51.1182818,62.827606, 3897.2661,DF,256.490300, 23, 4,12
 2, 64.0735003,20.1652175,0,33.512333,46.6459034,62.827606, 3897.2661,DF,226.320600, 23, 5,12
 4, 24.6786977,16.8495726,0,21.850490,41.9743010,62.827606, 3897.2661,DF,197.181000, 23, 5,12
 5, 24.4247832,13.2395519,0,21.378632,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
 7, 21.8509483, 8.4293568,0,20.332690,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
11, 16.8806634,11.1514524,0,17.462596,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
12, 17.4248795,10.2188254,0,18.075320,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
13, 17.7512786, 9.0977496,0,20.645512,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
14, 11.5093706, 3.1092221,0,12.120854,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
15, 16.3356824, 5.6433629,0,15.504569,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
16, 19.3840998,10.7746922,0,19.710346,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
17,  4.4703000, 1.4620634,0, 5.275677,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
18,  6.0655550, 2.0838963,0, 7.231996,39.4447290,62.827606, 3897.2661,DF,180.522400, 23, 5,12
 1, 55.3981451,15.6116426,0,33.924240, 0.0000000,58.905648, 1715.9284,DF,  0.000000, 30, 1,13
 2, 43.6479005,18.3490362,0,34.668897,14.6944000,58.905648, 1715.9284,DF, 55.269910, 30, 2, 8
 3, 38.5605643,11.6664486,0,30.716891,22.9600000,58.905648, 1715.9284,DF, 90.291040, 30, 3,14
 4, 36.8682329,14.1552412,0,31.638240,28.4704000,58.905648, 1715.9284,DF,113.029900, 30, 4,13
 5, 39.2834280,15.1742455,0,33.228138,18.3680023,58.905648, 1715.9284,DF, 70.636150, 30, 5, 4
 6, 23.7714234,10.9930601,0,26.574232,47.7568000,58.905648, 1715.9284,DF,205.150300, 30, 1, 4
 7, 38.0224060,15.3429249,0,33.808142,25.7152000,58.905648, 1715.9284,DF,102.188100, 30, 1, 4
 8, 27.6552022, 8.7728146,0,26.929720,44.0832000,58.905648, 1715.9284,DF,185.545600, 30, 1, 4
 9, 33.4587445,11.1674209,0,30.419040,33.0624000,58.905648, 1715.9284,DF,133.788900, 30, 1, 4
10, 36.1830523,12.5234487,0,28.390252,33.0624000,58.905648, 1715.9284,DF,133.788900, 30, 1, 4
12, 16.4806414, 6.0761484,0,17.983200,33.0624000,58.905648, 1715.9284,DF,133.788900, 30, 1, 4
13, 17.0977741, 4.7273383,0,18.989040,33.0624000,58.905648, 1715.9284,DF,133.788900, 30, 1, 4
14, 15.0655509, 8.0515694,0,22.280880,33.0624000,58.905648, 1715.9284,DF,133.788900, 30, 1, 4
 1, 52.7793143,17.3075529,0,35.870937,21.1232000,58.905648, 1715.9284,DF, 82.400400, 30, 2, 4
 2, 39.3996280,17.4667926,0,32.860884,34.8992000,58.905648, 1715.9284,DF,142.184300, 30, 2, 4
 4, 46.2165465,17.8984351,0,32.318554, 7.3472000,58.905648, 1715.9284,DF, 26.813790, 30, 2, 4
 5, 40.6304121,12.9026290,0,28.934463,16.5312000,58.905648, 1715.9284,DF, 62.875130, 30, 2, 4
 6, 29.1838932, 7.8516267,0,26.761440,17.4496023,58.905648, 1715.9284,DF, 66.749890, 30, 2, 4
 8, 40.8156002,14.1981174,0,31.192836,13.7760000,58.905648, 1715.9284,DF, 51.504990, 30, 2, 4
 9, 43.9018480,12.3578600,0,30.992521,29.3888000,58.905648, 1715.9284,DF,117.156300, 30, 2, 4
11, 35.7371830,12.5091017,0,27.900545,29.3888000,58.905648, 1715.9284,DF,117.156300, 30, 2, 4
 1, 35.1526006,17.4677619,0,28.807980,29.3888000,58.905648, 1715.9284,DF,117.156300, 30, 3, 4
 3, 29.1413315,14.3361857,0,26.919131,22.9600000,58.905648, 1715.9284,DF, 90.291040, 30, 3, 4
 4, 40.4626807,15.3481095,0,28.464431, 4.5920000,58.905648, 1715.9284,DF, 17.175190, 30, 3, 4
 5, 48.6198752,14.9239651,0,28.158564,26.6336000,58.905648, 1715.9284,DF,106.208000, 30, 3, 4
 6, 37.8841501,17.5650754,0,30.053280,49.5936000,58.905648, 1715.9284,DF,215.498700, 30, 3, 4
 7, 22.5389775, 9.4391531,0,25.062988,46.8384000,58.905648, 1715.9284,DF,200.130900, 30, 3, 4
 8, 25.8063960,11.3455125,0,23.388008,32.1440000,58.905648, 1715.9284,DF,129.605800, 30, 3, 4
 9, 36.1063141,13.9881559,0,26.555575,21.1232000,58.905648, 1715.9284,DF, 82.400400, 30, 3, 4
10, 35.8523411,15.3458509,0,28.398688,39.4912000,58.905648, 1715.9284,DF,162.357900, 30, 3, 4
11, 39.5459387,15.9030406,0,27.312168,36.7360000,58.905648, 1715.9284,DF,149.229100, 30, 3, 4
12, 45.4647154,19.9644000,0,30.480000,36.7360000,58.905648, 1715.9284,DF,149.229100, 30, 3, 4
13, 31.2810313,15.8374872,0,25.782355,36.7360000,58.905648, 1715.9284,DF,149.229100, 30, 3, 4
15, 28.9627500,12.8114847,0,24.761659,36.7360000,58.905648, 1715.9284,DF,149.229100, 30, 3, 4
16, 33.7508833,11.6982088,0,25.080075,36.7360000,58.905648, 1715.9284,DF,149.229100, 30, 3, 4
 1, 26.0230671, 8.5748652,0,23.074841,45.9200000,58.905648, 1715.9284,DF,195.163900, 30, 4, 4
 2, 31.2430688, 9.0205072,0,28.062906, 2.7552000,58.905648, 1715.9284,DF, 10.170210, 30, 4, 4
 3, 50.4939643,10.8963409,0,31.378855,15.6128000,58.905648, 1715.9284,DF, 59.045410, 30, 4, 4
 4, 40.9791390,14.3789034,0,30.510480, 1.8368002,58.905648, 1715.9284,DF,  6.748092, 30, 4, 4
 5, 42.5245244,13.6601881,0,34.113460, 3.6736000,58.905648, 1715.9284,DF, 13.650970, 30, 4, 4
 7, 53.1520536,15.9923500,0,30.798059,48.6752000,58.905648, 1715.9284,DF,210.280200, 30, 4, 4
 8, 49.8110197,19.6292633,0,37.142166,20.2048000,58.905648, 1715.9284,DF, 78.467090, 30, 4, 4
 9, 45.9726868,15.4140926,0,31.084571, 5.5104000,58.905648, 1715.9284,DF, 20.762630, 30, 4, 4
10, 40.4928424,10.8577654,0,28.709392, 5.5104000,58.905648, 1715.9284,DF, 20.762630, 30, 4, 4
11, 23.7372749, 8.1883179,0,25.662801, 5.5104000,58.905648, 1715.9284,DF, 20.762630, 30, 4, 4
12, 39.5072393,11.1894122,0,29.652724, 5.5104000,58.905648, 1715.9284,DF, 20.762630, 30, 4, 4
13, 47.7113152,13.2634055,0,30.086070, 5.5104000,58.905648, 1715.9284,DF, 20.762630, 30, 4, 4
18,  5.2164316, 0.7316105,0, 5.257270, 5.5104000,58.905648, 1715.9284,DF, 20.762630, 30, 4, 4
 2, 41.8810161,16.1847124,0,33.153157,11.0208000,58.905648, 1715.9284,DF, 41.517870, 30, 5, 4
 3, 46.6954488,16.0854542,0,32.496679, 8.2656000,58.905648, 1715.9284,DF, 30.457830, 30, 5, 4
 4, 44.5172274,13.5487044,0,30.977830,11.0208000,58.905648, 1715.9284,DF, 41.517870, 30, 5, 4
 6, 26.0898191,13.8898945,0,24.705582,33.0624000,58.905648, 1715.9284,DF,133.788900, 30, 5, 4
 1, 37.9996640,13.6075156,0,34.507719,21.8119977,69.321704,  671.0809,DF, 56.062780, 54, 1,15
 2, 54.9298896,18.1931432,0,38.649493,60.8440000,69.321704,  671.0809,DF,226.420400, 54, 2,17
 3, 28.6381626,10.1972455,0,30.987157,27.5520000,69.321704,  671.0809,DF, 77.668990, 54, 3,12
 4, 46.8520760,13.9695083,0,33.193299,66.5840000,69.321704,  671.0809,DF,257.278600, 54, 4,10
 5, 31.5729414,10.3469968,0,30.205680,18.3679977,69.321704,  671.0809,DF, 44.009720, 54, 1,10
 6, 50.2225347,13.5726068,0,34.635704,47.0680000,69.321704,  671.0809,DF,159.647200, 54, 1,10
 7, 60.4233283,20.4078810,0,38.889066,35.5880000,69.321704,  671.0809,DF,109.552700, 54, 1,10
 8, 24.5735003, 6.0035237,0,26.881516,49.3640000,69.321704,  671.0809,DF,170.291500, 54, 1,10
 9, 62.0014926,16.8767669,0,37.723694,17.2199977,69.321704,  671.0809,DF, 40.127390, 54, 1,10
10, 52.9489768,14.2350500,0,33.475849,17.2199977,69.321704,  671.0809,DF, 40.127390, 54, 1,10
11, 34.9826077,11.2267563,0,30.971033,17.2199977,69.321704,  671.0809,DF, 40.127390, 54, 1,10
13, 42.7784973,20.3884835,0,32.677151,17.2199977,69.321704,  671.0809,DF, 40.127390, 54, 1,10
16, 32.7666524,12.3755658,0,29.034751,17.2199977,69.321704,  671.0809,DF, 40.127390, 54, 1,10
17, 64.0735003,12.6607336,0,34.232941,17.2199977,69.321704,  671.0809,DF, 40.127390, 54, 1,10
18, 17.7147924, 4.5128048,0,19.568160,17.2199977,69.321704,  671.0809,DF, 40.127390, 54, 1,10
 1, 49.9970971,16.2991190,0,38.560675,26.4040000,69.321704,  671.0809,DF, 73.252650, 54, 2,10
 2, 33.2110479,10.1858125,0,27.888103,30.9960000,69.321704,  671.0809,DF, 91.112090, 54, 2,10
 3, 46.2266597,13.7590957,0,34.693250,28.7000000,69.321704,  671.0809,DF, 82.107680, 54, 2,10
 4, 37.0218872,10.3709053,0,30.754320,39.0320000,69.321704,  671.0809,DF,123.956300, 54, 2,10
 5, 49.5678460,13.3089030,0,37.165209,37.8840000,69.321704,  671.0809,DF,119.127100, 54, 2,10
 6, 30.6327206, 8.6679481,0,30.906720,20.6639977,69.321704,  671.0809,DF, 51.997810, 54, 2,10
 7, 40.6779542, 9.3250725,0,31.646104,36.7360000,69.321704,  671.0809,DF,114.326100, 54, 2,10
 8, 27.9135203, 6.2634266,0,29.332626,55.1040000,69.321704,  671.0809,DF,197.968900, 54, 2,10
 9, 42.6411563,12.7473029,0,35.238751,50.5120000,69.321704,  671.0809,DF,175.732600, 54, 2,10
11, 58.1519539,14.0760877,0,39.312921,48.2160000,69.321704,  671.0809,DF,164.950200, 54, 2,10
13, 21.3077562, 4.0301692,0,20.185176,65.4360000,69.321704,  671.0809,DF,250.830000, 54, 2,10
18, 42.4169892,12.7527680,0,33.951306,65.4360000,69.321704,  671.0809,DF,250.830000, 54, 2,10
19, 32.2327883, 9.7586079,0,29.885933,65.4360000,69.321704,  671.0809,DF,250.830000, 54, 2,10
20, 33.4650970,12.3600271,0,28.501531,65.4360000,69.321704,  671.0809,DF,250.830000, 54, 2,10
21, 34.9129843,11.6803140,0,31.559205,65.4360000,69.321704,  671.0809,DF,250.830000, 54, 2,10
22, 24.8275367, 7.0868438,0,24.354480,65.4360000,69.321704,  671.0809,DF,250.830000, 54, 2,10
23, 17.4968585, 3.2115343,0,16.942207,65.4360000,69.321704,  671.0809,DF,250.830000, 54, 2,10
 1, 48.0830381,14.1843374,0,38.648640,29.8480000,69.321704,  671.0809,DF, 86.569030, 54, 3,10
 2, 45.3865035,13.2213431,0,34.916913,33.2920000,69.321704,  671.0809,DF,100.319900, 54, 3,10
 3, 39.8551276,10.9947700,0,27.568581,40.1800000,69.321704,  671.0809,DF,128.872900, 54, 3,10
 5, 39.3775721,10.3918695,0,33.016149,13.7759977,69.321704,  671.0809,DF, 28.820050, 54, 3,10
 6, 70.6224450,18.5716225,0,42.397680,55.1040000,69.321704,  671.0809,DF,197.968900, 54, 3,10
 7, 31.3569056, 9.9017328,0,30.282834,59.6960000,69.321704,  671.0809,DF,220.637900, 54, 3,10
 8,135.6256209,26.2031409,0,45.262891,40.1800000,69.321704,  671.0809,DF,128.872900, 54, 3,10
 9, 36.2213960, 8.2318372,0,30.650200,64.2880000,69.321704,  671.0809,DF,244.588800, 54, 3,10
10, 29.9787942, 9.3982062,0,29.111530,64.2880000,69.321704,  671.0809,DF,244.588800, 54, 3,10
12, 40.1092022,10.2521766,0,29.149167,64.2880000,69.321704,  671.0809,DF,244.588800, 54, 3,10
15, 26.3517708, 6.9885093,0,26.584376,64.2880000,69.321704,  671.0809,DF,244.588800, 54, 3,10
16, 19.1300608, 5.4080908,0,21.755399,64.2880000,69.321704,  671.0809,DF,244.588800, 54, 3,10
 1, 26.9307377, 8.3659157,0,25.329544,63.1400000,69.321704,  671.0809,DF,238.473900, 54, 4,10
 2, 23.7028800, 5.9060791,0,20.243396,25.2560000,69.321704,  671.0809,DF, 68.847370, 54, 4,10
 3, 22.7952576, 6.6567009,0,21.034763, 6.8879977,69.321704,  671.0809,DF, 11.900910, 54, 4,10
 4, 68.1918514,18.5635209,0,38.363164,22.9599977,69.321704,  671.0809,DF, 60.270010, 54, 4,10
 6, 75.6510332,19.6684544,0,36.948161,16.0719977,69.321704,  671.0809,DF, 36.253330, 54, 4,10
 8, 48.7843795,14.7192644,0,33.373619,16.0719977,69.321704,  671.0809,DF, 36.253330, 54, 4,10
 9, 90.7860931,20.9937736,0,38.733344,16.0719977,69.321704,  671.0809,DF, 36.253330, 54, 4,10
10, 54.1679708,14.3632977,0,33.074366,16.0719977,69.321704,  671.0809,DF, 36.253330, 54, 4,10
11, 30.8811287,13.4837272,0,29.949871,16.0719977,69.321704,  671.0809,DF, 36.253330, 54, 4,10
12, 64.7687433,16.5457541,0,32.467936,16.0719977,69.321704,  671.0809,DF, 36.253330, 54, 4,10
 1, 48.5518018,12.8361186,0,26.673920,24.2720033,32.973315,  997.7700,DF, 90.800230,100, 1, 5
 2, 47.6930708, 6.8263526,0,17.167177, 9.8399993,32.973315,  997.7700,PM, 31.638260,100, 2,10
 3, 26.2070355, 2.5722133,0,11.111460, 9.8399993,32.973315,  997.7700,PM, 31.638260,100, 3, 7
 9, 30.9891212, 9.4026106,0,25.769700, 9.8399993,32.973315,  997.7700,DF, 31.638260,100, 4, 2
10, 60.5575440,13.5443123,0,34.101420, 9.8399993,32.973315,  997.7700,DF, 31.638260,100, 5, 5
 2, 50.0364826,12.6718405,0,30.046925,11.8079997,32.973315,  997.7700,DF, 39.097050,100, 6, 8
 4, 61.6405436,19.4708892,0,35.481677, 8.5280007,32.973315,  997.7700,DF, 26.683980,100, 7, 8
 6, 37.1222059,13.3232865,0,31.228894,19.6799964,32.973315,  997.7700,DF, 71.695000,100, 2, 8
 7, 34.8293345, 9.8909642,0,29.856760,21.6479990,32.973315,  997.7700,DF, 79.332790,100, 2, 8
 9, 54.9576373,20.4011144,0,32.904745,26.8960098,32.973315,  997.7700,DF,103.856300,100, 2, 8
10, 28.9627500, 7.7757894,0,23.983788,19.0239993,32.973315,  997.7700,DF, 68.841740,100, 2, 8
11, 20.8717181, 5.2078067,0,18.709240,28.2079902,32.973315,  997.7700,DF,109.812500,100, 2, 8
12, 38.9691063,12.7557124,0,29.736703,28.2079902,32.973315,  997.7700,DF,109.812500,100, 2, 8
13, 27.6219913, 4.4106084,0,20.326603,28.2079902,32.973315,  997.7700,DF,109.812500,100, 2, 8
14, 14.0494685, 2.6827569,0,11.204603,28.2079902,32.973315,  997.7700,DF,109.812500,100, 2, 8
 1, 22.9013342, 7.5916506,0,21.876587,32.1440000,32.973315,  997.7700,DF,131.275500,100, 3, 8
 2, 59.3818233,14.0201752,0,33.547964, 5.2479993,32.973315,  997.7700,DF, 14.937460,100, 3, 8
 3, 28.4122169,10.5532306,0,25.476690,25.5840066,32.973315,  997.7700,DF, 97.203960,100, 3, 8
 4, 50.3472724,15.7522774,0,31.112460, 9.8399993,32.973315,  997.7700,DF, 31.638260,100, 3, 8
 5, 56.2671417,13.3991878,0,33.299735, 6.5600003,32.973315,  997.7700,DF, 19.521430,100, 3, 8
 6, 12.1968000, 2.2656436,1,11.795760, 6.5600003,32.973315,  997.7700,DF, 19.521430,100, 3, 8
 7,  7.6230000, 1.0850377,1, 7.680960, 6.5600003,32.973315,  997.7700,DF, 19.521430,100, 3, 8
 2, 24.7870129, 7.7450594,0,22.071921,29.5199934,32.973315,  997.7700,DF,116.837400,100, 4, 8
 9,  4.0339620, 0.6044675,0, 3.914748,29.5199934,32.973315,  997.7700,DF,116.837400,100, 4, 8
 3, 26.1350235, 8.4027691,0,18.208383,24.9279934,32.973315,  997.7700,DF, 93.995610,100, 5, 8
 5, 25.0443730, 7.3431745,0,20.248144,24.9279934,32.973315,  997.7700,DF, 93.995610,100, 5, 8
 6, 28.7415559, 6.5965029,0,21.443585,24.9279934,32.973315,  997.7700,DF, 93.995610,100, 5, 8
 7, 31.3189684, 9.2556757,0,24.755371,24.9279934,32.973315,  997.7700,DF, 93.995610,100, 5, 8
 8, 12.9239808, 2.4076816,0,14.005048,24.9279934,32.973315,  997.7700,DF, 93.995610,100, 5, 8
 1, 34.8364748,12.1635683,0,26.423344,22.3039984,32.973315,  997.7700,DF, 82.320750,100, 6, 8
 2, 50.2005804,18.9138397,0,30.425868, 9.8399993,32.973315,  997.7700,DF, 31.638260,100, 6, 8
 3, 44.1070083,16.7837571,0,28.407360,16.3999997,32.973315,  997.7700,DF, 56.549450,100, 6, 8
 4, 47.6925118,10.7441299,0,25.514515,23.6159902,32.973315,  997.7700,DF, 87.748060,100, 6, 8
 5, 32.7218545,13.1681159,0,25.918430,30.1760066,32.973315,  997.7700,DF,120.422600,100, 6, 8
 6, 24.0964173,10.2037805,0,22.793721,38.3373222,32.973315,  997.7700,DF,190.149000,100, 6, 8
 7, 51.1880130,15.4118249,0,30.765415,38.3373222,32.973315,  997.7700,DF,190.149000,100, 6, 8
10,  0.8469992, 0.5119534,0, 1.706880,38.3373222,32.973315,  997.7700,DF,190.149000,100, 6, 8
 1, 55.5569322,17.9731050,0,35.713904, 7.8720013,32.973315,  997.7700,DF, 24.274200,100, 7, 8
 3, 43.5793697,15.7482692,0,34.679900, 4.5920000,32.973315,  997.7700,DF, 12.655560,100, 7, 8
 4, 26.1687426,10.2915110,0,26.913840,17.7119984,32.973315,  997.7700,DF, 63.294130,100, 7, 8
 5, 69.2199400,24.2443772,0,39.959280,28.8640033,32.973315,  997.7700,DF,113.289500,100, 7, 8
 7, 14.1968541, 4.4655516,0,14.414038,35.7506257,32.973315,  997.7700,DF,158.294000,100, 7, 8
 8, 10.7127239, 3.0874716,0,12.975193,35.7506257,32.973315,  997.7700,DF,158.294000,100, 7, 8
 9,  2.5410000, 0.8126575,0, 2.560320,35.7506257,32.973315,  997.7700,DF,158.294000,100, 7, 8
10,  1.0781920, 1.7223614,0, 1.722361,35.7506257,32.973315,  997.7700,DF,158.294000,100, 7, 8
 1, 39.2230793, 8.2943151,0,26.670000,12.6280000,61.504628, 1233.4758,DF, 49.830490,134, 1,13
 2, 44.2632798, 9.5171484,0,28.439132, 5.7400000,61.504628, 1233.4758,DF, 20.780180,134, 2,16
 3, 23.0862098, 3.6509005,0,19.729850, 8.0360000,61.504628, 1233.4758,DF, 30.219890,134, 3,15
 4, 29.0004076, 5.2612381,0,24.074826,25.2560000,61.504628, 1233.4758,DF,106.710000,134, 4,13
 5, 24.3565446, 6.3986969,0,23.362524,52.8080000,61.504628, 1233.4758,DF,247.726300,134, 1,13
 6, 42.0166039, 9.8087322,0,27.607428,22.9600000,61.504628, 1233.4758,DF, 96.215800,134, 1,13
 7, 35.7828702, 9.6323445,0,25.177062,35.5880000,61.504628, 1233.4758,DF,156.273800,134, 1,13
 8, 23.0492916, 6.3745781,0,24.201120,26.4040000,61.504628, 1233.4758,DF,111.975600,134, 1,13
 9, 35.5983682, 6.9873967,0,25.017548,26.4040000,61.504628, 1233.4758,DF,111.975600,134, 1,13
10, 29.6870366, 8.1609438,0,25.006868,26.4040000,61.504628, 1233.4758,DF,111.975600,134, 1,13
11, 33.9598552, 9.9392933,0,28.653584,26.4040000,61.504628, 1233.4758,DF,111.975600,134, 1,13
12, 22.0699470, 5.2581566,0,23.039506,26.4040000,61.504628, 1233.4758,DF,111.975600,134, 1,13
13, 16.2265897, 2.6786507,0,20.205942,26.4040000,61.504628, 1233.4758,DF,111.975600,134, 1,13
 1, 40.2001446,15.1596425,0,33.868340, 9.1840000,61.504628, 1233.4758,DF, 35.034950,134, 2,13
 2, 39.1070064,13.5028259,0,33.009840,10.3320000,61.504628, 1233.4758,DF, 39.936680,134, 2,13
 3, 28.6005558, 4.5217964,0,25.320154,29.8480000,61.504628, 1233.4758,DF,128.039600,134, 2,13
 4, 33.0587149, 9.5477625,0,26.587180,49.3640000,61.504628, 1233.4758,DF,228.267500,134, 2,13
 5, 25.8793227, 5.5974691,0,28.279170,27.5520000,61.504628, 1233.4758,PM,117.278500,134, 2,13
 6, 24.8275367, 6.7010128,0,25.661999, 1.1480000,61.504628, 1233.4758,DF,  3.532377,134, 2,13
 7, 34.2588800, 7.6137242,0,27.386006,16.0720000,61.504628, 1233.4758,DF, 65.038650,134, 2,13
 8, 67.0549064,13.9861595,0,40.716952,21.8120000,61.504628, 1233.4758,DF, 90.986890,134, 2,13
 9, 76.4944165,18.5792638,0,43.680644,39.0320000,61.504628, 1233.4758,DF,173.672300,134, 2,13
10, 36.4296309, 6.6454233,0,30.241576, 3.4440000,61.504628, 1233.4758,DF, 11.663110,134, 2,13
12, 29.2167737, 6.9165399,0,23.265082,13.7760000,61.504628, 1233.4758,DF, 54.808090,134, 2,13
13, 48.3552808,14.3451986,0,33.771840,36.7360000,61.504628, 1233.4758,DF,162.056400,134, 2,13
14, 37.6301772,11.7572577,0,28.827021,36.7360000,61.504628, 1233.4758,DF,162.056400,134, 2,13
15, 28.8496755, 6.7163168,0,29.239068,36.7360000,61.504628, 1233.4758,DF,162.056400,134, 2,13
16, 17.6419241, 5.2269024,0,24.172481,36.7360000,61.504628, 1233.4758,DF,162.056400,134, 2,13
17, 13.9401521, 6.0559158,0,15.087914,36.7360000,61.504628, 1233.4758,DF,162.056400,134, 2,13
